,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,variant_id,quarter,year,orderquantity,unitprice,sales,view,add_to_cart,orderquantity_next_quarter,view_next_quarter,add_to_cart_next_quarter,best_seller_of_quarter,best_seller_next_quarter,add_to_cart_rate,cart_to_order_rate,conversion_rate,aov,order_growth,view_growth,add_to_cart_growth,aov_lag_1,add_to_cart_lag_1,orderquantity_lag_1,orderquantity_lag_2,orderquantity_lag_3,view_lag_1,order_3q_avg,order_6q_avg,view_3q_avg,add_to_cart_3q_avg
3844,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,3844.0,1102.0,3.0,2011.0,22.0,1024750.0,935.89,3644.0,66.0,50.0,0.0,0.0,0.0,0.0,0.018111964873765,0.3333333333333333,0.0060373216245883,42.540454545454544,2.272727272727273,0.0,0.0,40.25333333333334,94.0,21.0,29.0,26.0,11244.0,24.0,29.0,11481.333333333334,113.33333333333331
3845,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,3845.0,1103.0,1.0,2009.0,43.0,376000.0,614.8,10912.0,197.0,8.0,0.0,0.0,0.0,0.0,0.0180535190615835,0.2182741116751269,0.0039406158357771,14.29767441860465,0.1860465116279069,0.0,0.0,,,,,,,,,,
3846,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,3846.0,1103.0,3.0,2009.0,8.0,376000.0,124.7,1527.0,27.0,4.0,0.0,0.0,0.0,0.0,0.0176817288801571,0.2962962962962963,0.0052390307793058,15.5875,0.5,0.0,0.0,14.29767441860465,197.0,43.0,,,10912.0,,,,
3847,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,3847.0,1103.0,4.0,2009.0,4.0,376000.0,62.48,655.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0290076335877862,0.2105263157894736,0.0061068702290076,15.62,5.5,0.0,0.0,15.5875,27.0,8.0,43.0,,1527.0,18.33333333333333,,4364.666666666667,81.0
3848,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,3848.0,1103.0,1.0,2010.0,22.0,376000.0,345.69,3824.0,68.0,5.0,0.0,0.0,0.0,0.0,0.0177824267782426,0.3235294117647059,0.0057531380753138,15.713181818181818,0.2272727272727272,0.0,0.0,15.62,19.0,4.0,8.0,43.0,655.0,11.333333333333334,,2002.0,38.0
3849,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,3849.0,1103.0,2.0,2011.0,5.0,376000.0,70.33,1051.0,24.0,47.0,0.0,0.0,0.0,0.0,0.0228353948620361,0.2083333333333333,0.0047573739295908,14.066,9.4,0.0,0.0,15.713181818181818,68.0,22.0,4.0,8.0,3824.0,10.333333333333334,,1843.3333333333333,37.0
3850,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,3850.0,1103.0,4.0,2011.0,47.0,376000.0,725.8,6139.0,177.0,56.0,0.0,0.0,0.0,0.0,0.0288320573383287,0.2655367231638418,0.0076559700276918,15.44255319148936,1.1914893617021276,0.0,0.0,14.066,24.0,5.0,22.0,4.0,1051.0,24.666666666666668,21.5,3671.3333333333335,89.66666666666667
3851,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,3851.0,1104.0,1.0,2010.0,27.0,132000.0,141.56,5949.0,177.0,53.0,0.0,0.0,0.0,0.0,0.0297528996469994,0.1525423728813559,0.0045385779122541,5.242962962962963,1.962962962962963,0.0,0.0,,,,,,,,,,
3852,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,3852.0,1104.0,2.0,2010.0,53.0,132000.0,278.62,36707.0,221.0,81.0,0.0,0.0,0.0,0.0,0.0060206500122592,0.2398190045248869,0.0014438662925327,5.256981132075472,1.528301886792453,0.0,0.0,5.242962962962963,177.0,27.0,,,5949.0,,,,
3853,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,3853.0,1104.0,1.0,2011.0,81.0,132000.0,427.39,17174.0,247.0,28.0,0.0,0.0,0.0,0.0,0.0143822056597181,0.3279352226720647,0.0047164318155351,5.27641975308642,0.345679012345679,0.0,0.0,5.256981132075472,221.0,53.0,27.0,,36707.0,53.66666666666666,,19943.33333333333,215.0
3854,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,3854.0,1104.0,2.0,2011.0,28.0,132000.0,168.57,15497.0,151.0,48.0,0.0,0.0,0.0,0.0,0.0097438213847841,0.1854304635761589,0.0018068013163838,6.020357142857143,1.7142857142857142,0.0,0.0,5.27641975308642,247.0,81.0,53.0,27.0,17174.0,54.0,,23126.0,206.3333333333333
3855,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,3855.0,1104.0,1.0,2012.0,48.0,132000.0,249.74,26611.0,228.0,41.0,0.0,0.0,0.0,0.0,0.0085678854608996,0.2105263157894736,0.0018037653601893,5.202916666666667,0.8541666666666666,0.0,0.0,6.020357142857143,151.0,28.0,81.0,53.0,15497.0,52.333333333333336,,19760.666666666668,208.66666666666663
3856,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,3856.0,1105.0,1.0,2009.0,111.0,133500.0,610.39,18051.0,491.0,38.0,0.0,0.0,0.0,0.0,0.0272007091019888,0.2260692464358452,0.0061492438092072,5.499009009009009,0.3423423423423423,0.0,0.0,,,,,,,,,,
3857,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,3857.0,1105.0,3.0,2009.0,38.0,133500.0,212.57,12827.0,115.0,63.0,0.0,0.0,0.0,0.0,0.0089654634754814,0.3304347826086956,0.0029625009745068,5.593947368421053,1.6578947368421053,0.0,0.0,5.499009009009009,491.0,111.0,,,18051.0,,,,
3858,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,3858.0,1105.0,3.0,2010.0,63.0,133500.0,349.01,20880.0,272.0,38.0,0.0,0.0,0.0,0.0,0.0130268199233716,0.2316176470588235,0.0030172413793103,5.539841269841269,0.6031746031746031,0.0,0.0,5.593947368421053,115.0,38.0,111.0,,12827.0,70.66666666666667,,17252.666666666668,292.6666666666667
3859,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,3859.0,1105.0,1.0,2011.0,38.0,133500.0,189.49,7881.0,110.0,6.0,0.0,0.0,0.0,0.0,0.0139576195914224,0.3454545454545454,0.0048217231315822,4.986578947368422,0.1578947368421052,0.0,0.0,5.539841269841269,272.0,63.0,38.0,111.0,20880.0,46.333333333333336,,13862.666666666666,165.66666666666666
3860,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,3860.0,1105.0,2.0,2011.0,6.0,133500.0,35.65,2640.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0094696969696969,0.24,0.0022727272727272,5.941666666666666,6.333333333333333,0.0,0.0,4.986578947368422,110.0,38.0,63.0,38.0,7881.0,35.666666666666664,,10467.0,135.66666666666666
3861,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,3861.0,1106.0,2.0,2009.0,12.0,136000.0,78.94,1176.0,35.0,7.0,0.0,0.0,0.0,0.0,0.0297619047619047,0.3428571428571428,0.010204081632653,6.578333333333333,0.5833333333333334,0.0,0.0,,,,,,,,,,
3862,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,3862.0,1107.0,3.0,2009.0,37.0,168750.0,242.49,3866.0,113.0,32.0,0.0,0.0,0.0,0.0,0.0292291774443869,0.3274336283185841,0.0095706156233833,6.553783783783783,0.8648648648648649,0.0,0.0,,,,,,,,,,
3863,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,3863.0,1107.0,4.0,2010.0,32.0,168750.0,233.79,17630.0,134.0,90.0,0.0,0.0,0.0,0.0,0.0076006806579693,0.2388059701492537,0.001815087918321,7.3059375,2.8125,0.0,0.0,6.553783783783783,113.0,37.0,,,3866.0,,,,
3864,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,3864.0,1107.0,1.0,2011.0,90.0,168750.0,639.9000000000001,20519.0,498.0,45.0,0.0,0.0,0.0,0.0,0.0242701886056825,0.180722891566265,0.0043861786636775,7.110000000000001,0.5,0.0,0.0,7.3059375,134.0,32.0,37.0,,17630.0,53.0,,14005.0,248.3333333333333
3865,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,3865.0,1107.0,1.0,2012.0,45.0,168750.0,299.94,15947.0,149.0,14.0,0.0,0.0,0.0,0.0,0.009343450178717,0.3020134228187919,0.0028218473694111,6.665333333333333,0.3111111111111111,0.0,0.0,7.110000000000001,498.0,90.0,32.0,37.0,20519.0,55.66666666666666,,18032.0,260.3333333333333
3866,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,3866.0,1108.0,1.0,2010.0,15.0,45000.0,30.38,2704.0,54.0,16.0,0.0,0.0,0.0,0.0,0.0199704142011834,0.2777777777777778,0.0055473372781065,2.025333333333333,1.0666666666666669,0.0,0.0,,,,,,,,,,
3867,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,3867.0,1109.0,2.0,2009.0,44.0,1070000.0,1844.97,16408.0,291.0,49.0,0.0,0.0,0.0,0.0,0.0177352510970258,0.1512027491408934,0.0026816187225743,41.93113636363636,1.1136363636363635,0.0,0.0,,,,,,,,,,
3868,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,3868.0,1109.0,4.0,2010.0,49.0,1070000.0,2027.7,8601.0,222.0,13.0,0.0,0.0,0.0,0.0,0.0258109522148587,0.2207207207207207,0.0056970119753517,41.38163265306122,0.2653061224489796,0.0,0.0,41.93113636363636,291.0,44.0,,,16408.0,,,,
3869,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,3869.0,1110.0,1.0,2009.0,45.0,177500.0,336.28000000000003,11187.0,139.0,25.0,0.0,0.0,0.0,0.0,0.0124251363189416,0.3237410071942446,0.0040225261464199,7.47288888888889,0.5555555555555556,0.0,0.0,,,,,,,,,,
3870,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,3870.0,1110.0,2.0,2009.0,25.0,177500.0,172.42,4167.0,95.0,101.0,0.0,0.0,0.0,0.0,0.0227981761459083,0.2631578947368421,0.0059995200383969,6.8968,4.04,0.0,0.0,7.47288888888889,139.0,45.0,,,11187.0,,,,
3871,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,3871.0,1110.0,3.0,2009.0,101.0,177500.0,745.06,16713.0,337.0,38.0,0.0,0.0,0.0,0.0,0.0201639442350266,0.2997032640949555,0.0060431999042661,7.376831683168317,0.3762376237623762,0.0,0.0,6.8968,95.0,25.0,45.0,,4167.0,57.0,,10689.0,190.3333333333333
3872,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,3872.0,1110.0,4.0,2009.0,38.0,177500.0,281.17,20449.0,132.0,19.0,0.0,0.0,0.0,0.0,0.0064550833781603,0.2878787878787879,0.0018582815785612,7.39921052631579,0.5,0.0,0.0,7.376831683168317,337.0,101.0,25.0,45.0,16713.0,54.66666666666666,,13776.333333333334,188.0
3873,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,3873.0,1110.0,1.0,2010.0,19.0,177500.0,138.85,4004.0,64.0,38.0,0.0,0.0,0.0,0.0,0.0159840159840159,0.296875,0.0047452547452547,7.307894736842105,2.0,0.0,0.0,7.39921052631579,132.0,38.0,101.0,25.0,20449.0,52.66666666666666,,13722.0,177.66666666666666
3874,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,3874.0,1110.0,2.0,2010.0,38.0,177500.0,251.3,27780.0,140.0,21.0,0.0,0.0,0.0,0.0,0.0050395968322534,0.2714285714285714,0.0013678905687544,6.613157894736842,0.5526315789473685,0.0,0.0,7.307894736842105,64.0,19.0,38.0,101.0,4004.0,31.666666666666668,44.333333333333336,17411.0,112.0
3875,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,3875.0,1110.0,3.0,2010.0,21.0,177500.0,151.86,16206.0,126.0,39.0,0.0,0.0,0.0,0.0,0.007774898185857,0.1666666666666666,0.0012958163643095,7.231428571428572,1.8571428571428568,0.0,0.0,6.613157894736842,140.0,38.0,19.0,38.0,27780.0,26.0,40.333333333333336,15996.666666666666,110.0
3876,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,3876.0,1110.0,1.0,2011.0,39.0,177500.0,282.48,23023.0,258.0,64.0,0.0,0.0,0.0,0.0,0.0112061851192285,0.1511627906976744,0.0016939582156973,7.243076923076924,1.641025641025641,0.0,0.0,7.231428571428572,126.0,21.0,38.0,19.0,16206.0,32.666666666666664,42.66666666666666,22336.33333333333,174.66666666666666
3877,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,3877.0,1110.0,2.0,2011.0,64.0,177500.0,480.67,18290.0,332.0,45.0,0.0,0.0,0.0,0.0,0.0181519956260251,0.1927710843373494,0.0034991798797156,7.510468749999999,0.703125,0.0,0.0,7.243076923076924,258.0,39.0,21.0,38.0,23023.0,41.333333333333336,36.5,19173.0,238.66666666666663
3878,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,3878.0,1110.0,3.0,2011.0,45.0,177500.0,339.6,5079.0,135.0,21.0,0.0,0.0,0.0,0.0,0.0265800354400472,0.3333333333333333,0.008860011813349,7.546666666666666,0.4666666666666667,0.0,0.0,7.510468749999999,332.0,64.0,39.0,21.0,18290.0,49.333333333333336,37.66666666666666,15464.0,241.66666666666663
3879,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,3879.0,1110.0,4.0,2011.0,21.0,177500.0,162.25,3414.0,63.0,50.0,0.0,0.0,0.0,0.0,0.0184534270650263,0.3333333333333333,0.0061511423550087,7.726190476190476,2.380952380952381,0.0,0.0,7.546666666666666,135.0,45.0,64.0,39.0,5079.0,43.333333333333336,38.0,8927.666666666666,176.66666666666666
3880,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,3880.0,1110.0,2.0,2012.0,50.0,177500.0,359.31,16072.0,315.0,46.0,0.0,0.0,0.0,0.0,0.0195993031358885,0.1587301587301587,0.00311100049776,7.1862,0.92,0.0,0.0,7.726190476190476,63.0,21.0,45.0,64.0,3414.0,38.66666666666666,40.0,8188.333333333333,171.0
3881,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,3881.0,1111.0,1.0,2009.0,41.0,129500.0,218.36,16378.0,210.0,31.0,0.0,0.0,0.0,0.0,0.0128220783978507,0.1952380952380952,0.0025033581633899,5.325853658536586,0.7560975609756098,0.0,0.0,,,,,,,,,,
3882,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,3882.0,1111.0,4.0,2009.0,31.0,129500.0,176.28,3476.0,103.0,46.0,0.0,0.0,0.0,0.0,0.0296317606444188,0.3009708737864077,0.0089182968929804,5.686451612903226,1.4838709677419355,0.0,0.0,5.325853658536586,210.0,41.0,,,16378.0,,,,
3883,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,3883.0,1111.0,2.0,2010.0,46.0,129500.0,234.37,7661.0,176.0,51.0,0.0,0.0,0.0,0.0,0.0229735021537658,0.2613636363636363,0.006004438062916,5.095,1.108695652173913,0.0,0.0,5.686451612903226,103.0,31.0,41.0,,3476.0,39.333333333333336,,9171.666666666666,163.0
3884,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,3884.0,1111.0,3.0,2010.0,51.0,129500.0,276.65,5117.0,146.0,36.0,0.0,0.0,0.0,0.0,0.028532343169826,0.3493150684931507,0.0099667774086378,5.424509803921568,0.7058823529411765,0.0,0.0,5.095,176.0,46.0,31.0,41.0,7661.0,42.66666666666666,,5418.0,141.66666666666666
3885,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,3885.0,1111.0,1.0,2011.0,36.0,129500.0,188.34,4611.0,104.0,43.0,0.0,0.0,0.0,0.0,0.0225547603556712,0.3461538461538461,0.0078074170461938,5.2316666666666665,1.1944444444444444,0.0,0.0,5.424509803921568,146.0,51.0,46.0,31.0,5117.0,44.333333333333336,,5796.333333333333,142.0
3886,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,3886.0,1111.0,2.0,2011.0,43.0,129500.0,210.66,7871.0,147.0,4.0,0.0,0.0,0.0,0.0,0.0186761529665862,0.2925170068027211,0.0054630923643755,4.89906976744186,0.0930232558139534,0.0,0.0,5.2316666666666665,104.0,36.0,51.0,46.0,4611.0,43.333333333333336,41.333333333333336,5866.333333333333,132.33333333333334
3887,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,3887.0,1112.0,1.0,2009.0,32.0,1024500.0,1317.71,19312.0,187.0,37.0,0.0,0.0,0.0,0.0,0.0096830985915492,0.1711229946524064,0.0016570008285004,41.1784375,1.15625,0.0,0.0,,,,,,,,,,
3888,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,3888.0,1112.0,2.0,2009.0,37.0,1024500.0,1599.54,11624.0,153.0,43.0,0.0,0.0,0.0,0.0,0.0131624225739848,0.2418300653594771,0.0031830695113558,43.23081081081081,1.162162162162162,0.0,0.0,41.1784375,187.0,32.0,,,19312.0,,,,
3889,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,3889.0,1112.0,2.0,2010.0,43.0,1024500.0,1677.27,17862.0,202.0,41.0,0.0,0.0,0.0,0.0,0.0113089239726794,0.2128712871287128,0.002407345202105,39.00627906976744,0.9534883720930232,0.0,0.0,43.23081081081081,153.0,37.0,32.0,,11624.0,37.333333333333336,,16266.0,180.66666666666663
3890,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,3890.0,1114.0,2.0,2009.0,85.0,69500.0,256.03,12350.0,261.0,41.0,0.0,0.0,0.0,0.0,0.0211336032388663,0.3256704980842911,0.0068825910931174,3.012117647058824,0.4823529411764706,0.0,0.0,,,,,,,,,,
3891,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,3891.0,1115.0,3.0,2010.0,1.0,120500.0,10.14,260.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0153846153846153,0.25,0.0038461538461538,10.14,19.0,0.0,0.0,,,,,,,,,,
3892,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,3892.0,1116.0,1.0,2010.0,26.0,145000.0,151.05,8973.0,81.0,24.0,0.0,0.0,0.0,0.0,0.0090270812437311,0.3209876543209876,0.0028975816337902,5.809615384615385,0.9230769230769232,0.0,0.0,,,,,,,,,,
3893,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,3893.0,1116.0,2.0,2010.0,24.0,145000.0,135.88,22335.0,159.0,41.0,0.0,0.0,0.0,0.0,0.0071188717259905,0.1509433962264151,0.0010745466756212,5.661666666666666,1.7083333333333333,0.0,0.0,5.809615384615385,81.0,26.0,,,8973.0,,,,
3894,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,3894.0,1116.0,1.0,2011.0,41.0,145000.0,243.37,4995.0,143.0,1.0,0.0,0.0,0.0,0.0,0.0286286286286286,0.2867132867132867,0.0082082082082082,5.935853658536585,0.024390243902439,0.0,0.0,5.661666666666666,159.0,24.0,26.0,,22335.0,30.33333333333333,,12101.0,127.66666666666669
3895,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,3895.0,1116.0,2.0,2011.0,1.0,145000.0,11.08,168.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0178571428571428,0.3333333333333333,0.0059523809523809,11.08,25.0,0.0,0.0,5.935853658536585,143.0,41.0,24.0,26.0,4995.0,22.0,,9166.0,101.66666666666669
3896,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,3896.0,1117.0,3.0,2009.0,47.0,163500.0,314.0,10314.0,230.0,50.0,0.0,0.0,0.0,0.0,0.0222997866976924,0.2043478260869565,0.0045569129338762,6.680851063829787,1.0638297872340423,0.0,0.0,,,,,,,,,,
3897,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,3897.0,1117.0,1.0,2010.0,50.0,163500.0,325.24,11804.0,166.0,10.0,0.0,0.0,0.0,0.0,0.0140630294815316,0.3012048192771084,0.0042358522534733,6.5048,0.2,0.0,0.0,6.680851063829787,230.0,47.0,,,10314.0,,,,
3898,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,3898.0,1117.0,2.0,2010.0,10.0,163500.0,64.13,2038.0,29.0,81.0,0.0,0.0,0.0,0.0,0.0142296368989205,0.3448275862068966,0.0049067713444553,6.412999999999999,8.1,0.0,0.0,6.5048,166.0,50.0,47.0,,11804.0,35.666666666666664,,8052.0,141.66666666666666
3899,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,3899.0,1117.0,4.0,2010.0,81.0,163500.0,526.42,12452.0,316.0,16.0,0.0,0.0,0.0,0.0,0.0253774494057179,0.2563291139240506,0.0065049791198201,6.499012345679012,0.1975308641975308,0.0,0.0,6.412999999999999,29.0,10.0,50.0,47.0,2038.0,47.0,,8764.666666666666,170.33333333333334
3900,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,3900.0,1117.0,3.0,2011.0,16.0,163500.0,109.9,2855.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0175131348511383,0.32,0.0056042031523642,6.86875,0.125,0.0,0.0,6.499012345679012,316.0,81.0,10.0,50.0,12452.0,35.666666666666664,,5781.666666666667,131.66666666666666
3901,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,3901.0,1118.0,3.0,2009.0,61.0,161250.0,385.85,9123.0,184.0,40.0,0.0,0.0,0.0,0.0,0.0201688041214512,0.3315217391304347,0.0066863970185246,6.325409836065574,0.6557377049180327,0.0,0.0,,,,,,,,,,
3902,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,3902.0,1119.0,2.0,2009.0,29.0,135750.0,159.11,4400.0,111.0,2.0,0.0,0.0,0.0,0.0,0.0252272727272727,0.2612612612612612,0.006590909090909,5.486551724137931,0.0689655172413793,0.0,0.0,,,,,,,,,,
3903,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,3903.0,1119.0,4.0,2009.0,2.0,135750.0,11.51,524.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0133587786259541,0.2857142857142857,0.0038167938931297,5.755,6.5,0.0,0.0,5.486551724137931,111.0,29.0,,,4400.0,,,,
3904,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,3904.0,1119.0,1.0,2011.0,13.0,135750.0,70.13,3378.0,67.0,48.0,0.0,0.0,0.0,0.0,0.0198342214328004,0.1940298507462686,0.0038484310242747,5.394615384615384,3.692307692307693,0.0,0.0,5.755,7.0,2.0,29.0,,524.0,14.666666666666666,,2767.333333333333,61.66666666666666
3905,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,3905.0,1119.0,2.0,2011.0,48.0,135750.0,269.93,26954.0,177.0,11.0,0.0,0.0,0.0,0.0,0.006566743340506,0.2711864406779661,0.0017808117533575,5.623541666666667,0.2291666666666666,0.0,0.0,5.394615384615384,67.0,13.0,2.0,29.0,3378.0,21.0,,10285.333333333334,83.66666666666667
3906,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,3906.0,1119.0,3.0,2011.0,11.0,135750.0,64.86,5626.0,60.0,37.0,0.0,0.0,0.0,0.0,0.0106647707074297,0.1833333333333333,0.0019552079630287,5.8963636363636365,3.363636363636364,0.0,0.0,5.623541666666667,177.0,48.0,13.0,2.0,26954.0,24.0,,11986.0,101.33333333333331
3907,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,3907.0,1119.0,1.0,2012.0,37.0,135750.0,192.92,5909.0,142.0,2.0,0.0,0.0,0.0,0.0,0.024031138940599,0.2605633802816901,0.0062616347943814,5.214054054054054,0.054054054054054,0.0,0.0,5.8963636363636365,60.0,11.0,48.0,13.0,5626.0,32.0,23.33333333333333,12829.666666666666,126.33333333333331
3908,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,3908.0,1120.0,1.0,2009.0,7.0,176000.0,51.27,975.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0287179487179487,0.25,0.0071794871794871,7.324285714285715,5.428571428571429,0.0,0.0,,,,,,,,,,
