variant_id,orderquantity,unitprice,view,add_to_cart,best_seller_of_month,best_seller_next_month
1209,29,6.48,85,30,False,False
1218,26,6.48,35,26,False,False
1229,8,6.48,18,8,False,False
1230,45,6.48,56,51,False,False
1232,50,6.48,150,57,False,False
1242,42,6.48,76,44,False,False
1248,49,7.84,98,57,False,False
6,102,9.9,227,109,True,False
44,11,125.99,27,13,False,False
49,54,95.99,157,60,True,False
53,7,115.99,18,8,False,False
61,21,195.99,24,21,False,False
63,21,39.48,48,22,False,False
79,48,35.99,93,57,True,False
91,5,35.99,5,6,False,False
101,31,85.99,75,36,False,False
115,82,4.91,132,91,True,False
128,19,10.23,43,22,False,False
155,10,12.22,14,12,False,False
160,36,7.3,102,38,False,False
183,24,4.13,36,24,False,False
185,17,4.91,43,20,False,False
186,40,2.61,62,42,False,False
197,42,3.75,90,45,False,False
217,19,5.84,55,21,False,False
218,33,6.23,72,34,False,False
227,43,41.94,125,51,False,False
243,39,19.98,79,46,False,False
258,39,7.99,71,43,False,False
259,13,16.99,14,13,False,False
260,45,124.49,135,45,False,False
272,26,2.52,27,27,False,False
277,19,9.11,42,22,False,False
282,7,11.66,8,8,False,False
284,31,21.38,53,33,False,False
293,42,348.21,125,44,False,False
295,4,376.13,6,4,False,False
301,9,212.6,9,9,False,False
320,38,199.99,95,43,False,False
323,38,449.99,112,41,False,False
326,39,4.98,99,45,False,False
328,2,8.69,2,2,False,False
331,28,80.98,44,32,False,False
332,16,110.98,25,16,False,False
346,79,18.97,173,89,True,False
403,3,54.2,9,3,False,False
435,22,9.98,46,22,False,False
439,25,13.4,67,29,False,False
441,15,49.34,19,17,False,False
451,4,270.97,7,4,False,False
457,24,4.37,34,26,False,False
468,12,6.48,14,12,False,False
476,15,20.95,32,18,False,False
478,28,5.81,67,28,False,False
480,46,34.98,132,52,False,False
495,32,193.17,39,36,False,False
501,4,8.04,11,4,False,False
532,21,315.98,51,23,False,False
535,26,8.85,65,31,False,False
540,33,120.98,49,37,False,False
547,14,280.98,16,16,False,False
553,26,50.98,72,26,False,False
562,21,300.98,36,21,False,False
564,17,25.98,47,19,False,False
565,95,500.98,234,108,True,False
576,16,15.7,44,17,False,False
577,30,11.7,65,33,False,False
583,50,119.99,77,50,True,False
588,1,115.99,3,1,False,False
591,15,500.98,39,18,False,False
602,35,280.98,40,41,False,False
610,36,44.43,46,37,False,False
616,25,226.67,65,28,False,False
631,10,7.77,17,10,False,False
632,30,4.48,33,36,False,False
636,13,363.25,35,13,False,False
638,46,178.47,97,48,False,False
641,36,46.94,53,38,False,False
647,10,155.99,29,11,False,False
662,44,150.98,68,49,False,False
666,30,5.98,87,34,False,False
677,13,33.98,25,14,False,False
683,24,20.89,55,26,False,False
684,30,7.4,83,30,False,False
708,23,142.86,42,26,False,False
714,28,90.97,77,28,False,False
715,5,90.97,9,6,False,False
720,11,29.99,13,13,False,False
725,48,9.85,72,50,False,False
726,38,88.84,60,41,False,False
736,14,5.28,33,14,False,False
740,13,7.59,19,14,False,False
741,75,4.89,98,82,True,False
761,7,20.97,11,7,False,False
767,13,179.99,33,15,False,False
770,22,162.93,64,23,False,False
773,7,11.55,18,8,False,False
775,6,1.76,11,7,False,False
776,40,5.84,78,45,False,False
789,1,2.88,2,1,False,False
790,12,4.28,17,12,False,False
796,27,2.94,30,32,False,False
798,29,3.28,49,31,False,False
806,30,8.98,30,31,False,False
810,21,58.14,47,24,False,False
842,50,145.45,133,53,True,False
845,47,517.48,97,50,False,False
846,49,15.57,132,51,True,False
851,19,11.48,38,21,False,False
859,2,1938.02,3,2,False,False
863,33,17.7,49,34,False,False
865,18,2.94,38,18,False,False
874,10,19.84,15,11,False,False
878,31,5.84,46,36,False,False
884,29,12.28,29,29,False,False
888,32,55.29,51,33,False,False
897,5,16.74,10,6,False,False
898,5,2.08,10,5,False,False
910,42,349.45,84,44,False,False
918,14,40.97,32,15,False,False
923,43,1.6,83,47,False,False
933,35,370.98,54,39,False,False
941,20,22.98,28,24,False,False
953,3,37.94,8,3,False,False
976,5,11.97,10,6,False,False
981,48,35.44,118,56,True,False
986,48,2.62,137,50,True,False
994,31,10.98,70,33,False,False
1007,41,65.99,105,42,False,False
1009,63,10.48,187,75,True,False
1015,42,6.78,120,43,False,False
1022,11,155.99,26,12,False,False
1030,66,23.99,143,67,True,False
1032,45,8.01,48,53,False,False
1037,14,3.6,14,16,False,False
1047,30,13.48,88,35,False,False
1056,47,279.48,104,56,False,False
1059,15,14.89,32,16,False,False
1060,46,125.99,79,50,False,False
1064,1,60.97,2,1,False,False
1071,16,90.48,18,17,False,False
1079,23,5.98,54,24,False,False
1080,61,3.98,77,64,True,False
1081,3,65.99,4,3,False,False
1084,45,115.99,114,53,False,False
1085,5,205.99,14,5,False,False
1090,32,10.13,59,32,False,False
1091,40,39.24,116,48,False,False
1104,48,5.28,92,51,False,False
1109,12,42.8,22,12,False,False
1125,33,4.76,43,39,False,False
1127,40,11.34,58,47,False,False
1133,35,18.97,73,39,False,False
1134,32,55.48,83,37,False,False
1138,40,6.48,89,41,False,False
1152,5,19.98,15,5,False,False
1158,27,4.98,42,31,False,False
1172,5,48.04,5,6,False,False
1174,43,18.97,55,43,False,False
1195,46,30.98,121,51,False,False
1221,44,6.48,117,46,False,False
1226,43,6.48,55,45,False,False
1230,25,6.48,26,29,False,False
1234,35,6.48,44,39,False,False
1248,30,7.84,62,31,False,False
1250,45,49.99,66,52,False,False
7,12,4.84,36,14,False,False
16,2,20.99,3,2,False,False
18,63,115.99,110,75,True,False
19,12,200.99,21,13,False,False
20,50,175.99,134,59,True,False
25,1,65.99,1,1,False,False
32,38,65.99,58,42,False,False
41,34,200.99,90,38,False,False
58,24,65.99,56,25,False,False
66,43,125.99,53,48,False,False
75,35,99.99,36,41,False,False
84,4,20.99,10,4,False,False
91,6,35.99,10,7,False,False
94,41,35.99,103,46,False,False
95,2,55.99,4,2,False,False
100,47,55.99,96,54,False,False
120,24,2.78,52,25,False,False
127,45,12.98,115,46,False,False
131,35,9.31,77,36,False,False
133,45,5.68,133,50,False,False
136,42,6.98,116,49,False,False
159,50,15.23,66,60,True,False
163,29,15.68,72,31,False,False
175,8,2.61,10,8,False,False
177,42,3.08,107,47,False,False
185,23,4.91,66,24,False,False
186,37,2.61,83,42,False,False
191,50,10.35,85,54,True,False
208,18,2.88,33,21,False,False
209,16,22.38,16,17,False,False
237,87,1.26,232,96,True,False
242,48,85.29,115,53,False,False
251,32,80.98,63,38,False,False
258,31,7.99,91,32,False,False
260,36,124.49,106,36,False,False
263,12,259.71,35,12,False,False
266,79,179.29,233,80,True,False
280,32,43.98,60,35,False,False
295,43,376.13,57,49,False,False
301,11,212.6,22,11,False,False
305,31,100.98,78,35,False,False
323,49,449.99,53,58,False,False
324,42,120.97,83,49,False,False
331,30,80.98,70,36,False,False
334,40,320.64,64,48,False,False
338,46,236.97,133,51,False,False
342,43,14.2,49,47,False,False
354,6,14.58,11,7,False,False
409,7,37.93,17,8,False,False
412,46,6.24,68,48,False,False
421,19,28.28,25,20,False,False
433,7,25.13,18,8,False,False
461,39,17.67,76,46,False,False
477,69,11.7,78,75,True,False
494,37,60.22,70,42,False,False
495,2,193.17,3,2,False,False
517,23,165.98,53,27,False,False
525,3,30.98,4,3,False,False
527,7,16.74,7,7,False,False
535,29,8.85,73,30,False,False
541,48,7.68,78,54,False,False
543,39,31.74,74,46,False,False
545,18,99.23,21,18,False,False
546,38,11.19,113,39,False,False
547,14,280.98,25,14,False,False
552,50,95.98,109,59,True,False
553,26,50.98,40,28,False,False
565,32,500.98,44,34,False,False
604,59,100.98,75,68,True,False
644,26,27.42,43,31,False,False
649,43,20.89,80,48,False,False
653,46,11.5,107,49,False,False
655,1,1889.99,2,1,False,False
656,33,304.99,75,35,False,False
667,27,15.98,28,32,False,False
672,41,8.46,55,49,False,False
678,37,8.12,49,40,False,False
679,4,4.77,12,4,False,False
680,13,40.98,33,14,False,False
682,38,7.98,48,44,False,False
699,50,73.98,57,53,True,False
700,2,2.08,5,2,False,False
704,30,24.95,71,34,False,False
707,51,71.37,142,55,True,False
714,33,90.97,44,34,False,False
740,39,7.59,116,46,False,False
750,47,31.78,125,52,False,False
756,48,10.97,103,50,False,False
768,27,34.76,29,29,False,False
773,1,11.55,2,1,False,False
774,9,4.13,9,10,False,False
782,20,1.68,56,21,False,False
793,24,2.78,26,26,False,False
804,22,70.98,27,26,False,False
805,36,12.64,91,42,False,False
810,44,58.14,55,45,False,False
836,50,32.98,57,52,True,True
847,29,11.58,37,31,False,False
848,5,2.16,9,5,False,False
849,15,9.93,45,15,False,False
852,43,205.99,93,50,False,False
859,9,1938.02,19,10,False,False
866,10,2.78,27,11,False,False
877,41,2.21,110,49,False,False
894,11,286.85,32,13,False,False
896,20,2.74,26,24,False,False
904,6,276.2,18,6,False,False
912,16,7.08,26,16,False,False
923,40,1.6,67,43,False,False
944,44,20.28,60,48,False,False
953,7,37.94,18,7,False,False
980,28,3.78,60,33,False,False
991,36,1.88,98,37,False,False
994,18,10.98,35,19,False,False
996,15,7.89,23,17,False,False
1001,43,65.99,104,49,False,False
1003,5,205.99,9,6,False,False
1012,29,5.94,76,32,False,False
1022,20,155.99,51,20,False,False
1024,4,45.99,7,4,False,True
1035,36,65.99,67,37,False,False
1059,22,3.28,52,23,False,False
1065,7,70.97,9,7,False,False
1101,14,10.94,23,15,False,False
1107,45,6.75,122,53,False,False
1116,25,5.8,67,26,False,False
1124,50,9.68,99,57,True,False
1125,23,4.76,38,24,False,False
1147,50,6.48,59,56,False,False
1153,32,48.04,74,34,False,False
1165,13,5.98,35,15,False,False
1166,31,6.48,45,31,False,False
1176,1,54.96,1,1,False,False
1189,35,4.98,89,41,False,False
1201,32,6.68,91,34,False,False
1217,9,6.48,19,10,False,False
1221,18,6.48,54,19,False,False
1229,96,6.48,166,98,True,False
1247,47,19.98,111,53,False,False
1253,28,65.99,57,33,False,False
3,87,8.74,171,99,True,False
12,35,7.35,56,39,False,False
24,4,210.55,5,4,False,False
31,26,205.99,65,29,False,False
39,14,136.98,41,15,False,False
45,46,65.99,95,55,False,False
51,13,65.99,37,13,False,False
63,7,39.48,18,7,False,False
86,4,55.99,10,4,False,False
95,2,55.99,3,2,False,False
99,10,35.99,20,11,False,False
102,88,35.99,88,89,True,False
123,8,6.84,23,8,False,False
133,25,5.68,59,25,False,False
139,43,7.98,116,43,False,False
145,12,3.95,27,14,False,False
155,46,12.22,62,55,False,False
163,21,15.68,47,23,False,False
166,29,240.98,83,32,False,False
170,27,180.98,29,31,False,False
183,47,4.13,47,56,True,False
189,27,2.89,33,32,False,False
198,23,3.08,25,26,False,False
206,45,2.88,120,45,False,False
211,13,5.58,39,13,False,False
212,23,1.95,62,24,False,False
218,21,6.23,50,25,False,False
221,8,3.58,9,8,False,False
236,50,146.05,148,51,True,False
237,11,1.26,23,11,False,False
244,30,17.98,54,36,False,False
247,39,10.89,88,42,False,False
252,12,30.98,19,13,False,False
265,10,146.34,24,11,False,False
268,3,1.48,6,3,False,False
284,14,21.38,25,16,False,False
285,34,25.98,69,36,False,False
288,32,22.99,51,37,False,False
289,5,28.15,13,5,False,False
304,105,150.98,218,126,True,True
312,7,120.97,17,8,False,False
318,37,150.98,68,37,False,False
321,33,699.99,47,36,False,False
323,43,449.99,108,50,False,False
327,8,3.36,21,8,False,False
340,46,3.69,111,49,True,False
341,22,1.81,32,25,False,False
355,10,20.24,29,11,False,False
359,41,20.24,89,46,False,False
364,10,13.73,13,11,False,False
366,16,2.58,41,19,False,False
381,8,51.65,22,8,False,False
385,11,29.18,14,12,False,False
388,53,5.85,79,63,True,False
389,34,4.26,101,38,False,False
391,17,36.55,40,18,False,False
402,35,43.31,83,38,False,False
414,17,10.64,35,18,False,False
424,32,6.98,87,32,False,False
427,1,5.89,1,1,False,False
431,46,8.75,104,51,False,False
447,7,2550.14,17,7,False,False
460,24,60.98,46,24,False,False
462,16,25.38,20,18,False,False
467,21,22.23,50,25,False,False
468,18,22.72,50,18,False,False
478,5,5.81,11,6,False,False
480,4,34.98,9,4,False,False
485,22,43.22,64,26,False,False
488,61,387.99,66,68,True,True
498,2,27.75,6,2,False,False
505,15,10.98,41,16,False,False
507,41,18.94,74,44,False,False
508,27,3.98,54,28,False,False
515,31,420.98,88,31,False,False
526,6,7.38,16,7,False,False
540,33,120.98,65,38,False,False
543,18,31.74,54,20,False,False
575,28,34.23,42,29,False,False
579,21,10.91,51,22,False,False
583,23,119.99,59,24,False,False
584,44,8.5,77,51,False,False
589,14,200.97,34,16,False,False
593,50,21.66,68,54,True,False
597,7,14.42,7,7,False,False
600,52,68.81,104,61,True,False
604,3,100.98,9,3,False,False
605,21,111.96,39,24,False,False
608,30,355.98,59,32,False,False
610,43,44.43,94,49,False,False
634,45,3.95,123,48,False,False
638,1,178.47,2,1,False,False
645,19,11.66,47,22,False,False
647,70,155.99,78,71,True,False
650,37,39.98,70,37,False,False
657,34,367.99,71,38,False,False
659,33,3.98,62,33,False,False
665,35,7.28,54,36,False,False
669,37,5.98,94,38,False,False
682,16,7.98,37,16,False,False
707,35,71.37,51,36,False,False
719,18,15.98,41,18,False,False
730,43,125.99,114,50,False,False
731,35,125.99,42,42,False,False
740,5,7.59,9,6,False,False
741,11,4.89,13,12,False,False
742,30,28.38,82,34,False,False
744,7,17.48,14,7,False,False
749,92,28.48,183,92,True,True
752,40,22.98,113,48,False,False
759,17,83.1,27,19,False,True
763,29,39.98,38,32,False,False
774,34,4.13,42,36,False,False
792,14,2.94,41,16,False,False
813,50,137.48,146,54,True,False
820,20,1.14,21,22,False,False
823,31,180.98,31,32,False,False
824,26,160.98,74,28,False,False
835,1,3502.14,2,1,False,False
836,50,32.98,93,58,True,False
839,3,21.98,9,3,False,False
863,27,17.7,30,29,False,False
883,1,8.95,3,1,False,False
888,50,55.29,126,60,True,False
892,41,1.89,61,41,False,False
898,9,2.08,11,10,False,False
901,42,110.98,86,47,False,False
904,7,276.2,7,7,False,False
910,3,349.45,4,3,False,False
914,8,125.99,11,8,False,False
928,50,43.41,113,51,True,False
934,34,140.98,53,39,False,False
938,32,3.52,88,35,False,False
946,27,499.99,49,30,False,False
956,41,6.48,85,48,False,False
959,26,28.99,58,27,False,False
960,7,8.34,20,7,False,False
966,40,10.31,81,46,False,False
968,46,4.48,84,49,True,False
969,14,21.98,21,15,False,False
985,32,2.98,90,38,False,False
1000,44,125.99,132,45,False,False
1005,13,125.99,15,15,False,False
1013,19,4.24,27,19,False,False
1017,13,14.98,15,13,False,False
1018,43,30.56,124,44,False,False
1019,11,110.99,31,11,False,False
1024,50,45.99,147,56,True,False
1031,40,65.99,52,47,False,False
1039,3,19.99,5,3,False,False
1047,12,13.48,15,13,False,False
1054,13,20.98,21,15,False,False
1056,37,279.48,40,42,False,False
1060,27,125.99,50,28,False,False
1065,10,70.97,20,12,False,False
1066,23,4.82,43,23,False,False
1081,11,65.99,12,13,False,False
1088,25,179.99,47,25,False,False
1091,36,39.24,88,40,False,False
1112,41,40.98,81,41,False,False
1118,44,6.45,52,46,False,False
1119,37,5.43,41,41,False,False
1130,46,55.98,61,47,False,False
1136,15,38.76,41,16,False,False
1143,36,5.78,55,42,False,False
1150,20,12.28,47,24,False,False
1151,9,55.98,22,10,False,False
1171,35,19.98,63,37,False,False
1172,33,48.04,55,34,False,False
1181,25,6.68,54,29,False,False
1189,5,4.98,10,6,False,False
1196,12,4.28,31,14,False,False
1198,39,22.84,90,41,False,False
1204,24,4.98,29,27,False,False
1220,28,6.48,78,33,False,False
1221,46,6.48,111,49,False,False
1229,36,6.48,51,37,False,False
1230,41,6.48,45,47,False,False
1251,42,39.99,112,45,False,False
1257,25,205.99,26,30,False,False
2,33,15.67,58,35,False,False
4,47,7.64,132,56,False,False
7,5,4.84,13,6,False,False
14,22,19.98,47,26,False,False
21,40,65.99,103,45,False,False
52,30,65.99,80,30,False,False
56,47,115.99,112,49,False,False
58,41,65.99,116,46,False,False
63,9,39.48,21,10,False,False
65,20,65.99,43,22,False,False
71,36,4.13,36,37,False,False
72,23,4.13,63,26,False,False
84,14,20.99,21,14,False,False
85,50,35.99,78,52,True,False
91,45,35.99,62,53,False,False
95,29,55.99,83,34,False,False
96,4,20.99,9,4,False,False
101,41,85.99,119,47,False,False
116,16,14.45,43,19,False,False
143,11,59.76,23,11,False,False
153,5,83.93,13,6,False,False
155,10,12.22,27,12,False,False
156,46,83.98,81,46,False,False
163,8,15.68,24,8,False,False
167,14,260.98,29,15,False,False
177,11,3.08,19,12,False,False
181,47,3.69,132,51,False,False
194,25,2.88,66,29,False,False
197,23,3.75,53,27,False,False
198,31,3.08,68,35,False,False
223,1,8.6,2,1,False,False
245,48,120.98,107,52,False,False
246,24,54.48,72,25,False,False
247,1,10.89,1,1,False,False
255,9,27.48,16,10,False,False
260,41,124.49,69,42,False,False
271,35,4.63,81,39,False,False
273,36,2.28,73,43,False,False
276,36,7.28,98,36,False,False
277,39,9.11,88,41,False,False
279,25,39.98,58,27,False,False
282,9,11.66,27,10,False,False
294,7,400.98,18,8,False,False
295,7,376.13,20,8,False,False
304,76,150.98,183,89,True,False
318,32,150.98,36,34,False,False
328,36,8.69,38,38,False,False
331,8,80.98,18,8,False,False
336,19,550.98,48,19,False,False
337,35,217.85,46,35,False,False
338,3,236.97,6,3,False,False
350,44,10.9,82,50,False,False
353,7,9.48,8,8,False,False
368,18,150.98,19,19,False,False
373,19,5.99,42,19,False,False
379,10,7.7,21,12,False,False
389,5,4.26,8,6,False,False
393,15,8.34,37,18,False,True
400,43,2.08,129,48,False,False
405,39,38.94,96,44,False,False
414,46,10.64,94,49,False,False
419,36,15.31,44,42,False,False
432,30,12.07,48,32,False,False
447,1,2550.14,1,1,False,False
454,36,4.06,66,40,False,False
473,25,64.98,54,30,False,False
476,8,20.95,11,8,False,False
488,49,387.99,137,55,True,False
503,29,9.71,50,33,False,False
507,42,18.94,68,49,False,False
520,11,896.99,14,11,False,False
521,37,19.35,42,38,False,False
533,24,34.54,29,25,False,False
553,20,50.98,44,20,False,False
572,4,5.78,10,4,False,False
574,5,4.98,12,5,False,False
579,33,10.91,47,38,False,False
584,19,8.5,21,21,False,False
586,38,400.97,77,38,False,False
595,48,21.78,144,49,False,False
596,4,225.04,11,4,False,False
607,5,320.98,10,5,False,False
618,48,70.98,61,55,False,False
631,48,7.77,111,56,False,False
633,29,2.22,74,31,False,False
636,9,363.25,26,10,False,False
637,4,3.48,8,4,False,False
654,40,172.99,69,45,False,False
668,49,31.11,53,55,True,False
673,10,5.02,20,11,False,False
684,6,7.4,16,6,False,False
689,3,70.89,6,3,False,False
691,6,20.48,18,6,False,False
695,35,207.48,78,36,False,False
700,49,2.08,69,56,True,False
701,34,110.99,67,40,False,False
702,77,155.99,160,88,True,False
707,42,71.37,85,42,False,False
715,37,90.97,58,38,False,False
720,1,29.99,1,1,False,False
724,24,30.98,50,26,False,False
727,18,19.94,24,18,False,False
732,10,4.82,12,11,False,False
739,49,7.28,76,57,True,False
740,15,7.59,26,15,False,False
741,41,4.89,115,47,False,False
749,68,28.48,163,71,True,False
751,50,43.98,128,54,True,False
756,46,10.97,63,55,False,False
757,40,77.51,83,44,False,False
759,63,82.99,162,71,True,False
768,87,34.76,192,95,True,False
783,50,4.13,91,55,True,False
784,34,1.76,45,39,False,False
791,48,3.28,49,56,False,False
798,4,3.28,8,4,False,False
801,32,60.98,83,33,False,False
808,21,53.98,50,24,False,False
820,3,1.14,3,3,False,False
829,47,306.14,55,51,False,False
851,49,11.48,130,57,True,False
855,2,4.71,5,2,False,False
856,46,18.99,51,55,False,False
859,1,1938.02,2,1,False,False
865,31,2.94,32,37,False,False
870,33,2.98,90,38,False,False
871,27,4.91,42,28,False,False
878,30,5.84,46,34,False,False
886,21,23.99,43,22,False,False
887,21,15.28,35,24,False,False
890,10,7.64,29,12,False,False
915,10,238.4,30,11,False,False
916,11,95.99,33,12,False,False
924,1,37.44,3,1,False,False
938,42,3.52,109,50,False,False
940,32,3.14,82,36,False,False
946,5,499.99,14,6,False,False
958,13,96.45,30,15,False,False
979,50,6.08,130,60,True,False
993,34,5.68,73,40,False,False
998,22,1.88,28,23,False,False
1000,28,125.99,76,29,False,False
1013,16,4.24,27,16,False,False
1022,37,155.99,52,38,False,False
1027,4,10.01,5,4,False,False
1030,45,23.99,106,45,False,False
1033,29,4.76,78,32,False,False
1047,44,13.48,65,44,False,False
1048,35,16.91,57,41,False,False
1066,42,4.82,84,44,False,False
1073,49,99.99,107,52,True,False
1093,30,115.79,31,36,False,False
1094,81,29.89,232,89,True,False
1132,20,48.04,50,21,False,False
1159,8,6.68,13,9,False,False
1175,37,55.48,43,39,False,False
1176,33,54.96,68,34,False,False
1200,7,6.48,13,8,False,False
1202,7,5.78,16,7,False,False
1203,13,30.98,34,15,False,False
1230,7,6.48,14,8,False,False
1242,30,6.48,43,30,False,False
1246,34,5.28,38,39,False,False
1251,38,39.99,81,44,False,False
1252,15,65.99,43,18,False,False
1257,18,205.99,52,20,False,False
1,25,11.09,74,29,False,False
2,41,15.67,122,48,False,False
3,78,8.74,141,93,True,False
10,31,3.68,56,35,False,False
16,2,20.99,4,2,False,False
20,33,175.99,51,33,False,False
32,41,65.99,62,49,False,False
41,26,200.99,41,29,False,False
42,52,175.99,144,55,True,False
53,8,115.99,22,9,False,False
65,22,65.99,35,25,False,False
71,15,4.13,22,17,False,False
82,45,55.99,108,50,False,False
92,7,55.99,20,8,False,False
94,16,35.99,48,16,False,False
95,37,55.99,69,42,False,False
100,46,55.99,115,47,False,False
118,83,44.01,185,98,True,False
121,21,3.74,55,23,False,False
133,27,5.68,75,30,False,False
136,65,6.98,178,77,True,False
142,49,152.48,99,58,False,False
164,50,1.81,120,50,True,False
166,33,240.98,47,36,False,False
173,18,2.88,18,21,False,False
174,28,4.91,77,30,False,False
179,43,2.88,50,50,False,False
185,49,4.91,58,57,False,False
188,21,3.08,39,22,False,False
190,27,3.69,73,30,False,False
192,5,2.88,11,5,False,False
193,32,4.13,79,34,False,False
196,2,6.3,5,2,False,False
209,20,22.38,24,20,False,False
221,36,3.58,47,42,False,False
237,47,1.26,135,56,False,False
242,8,85.29,11,9,False,False
250,48,59.98,80,49,False,False
251,45,80.98,126,47,False,False
254,14,42.98,18,16,False,False
267,32,95.95,41,35,False,False
272,37,2.52,71,43,False,False
277,46,9.11,90,48,False,False
288,7,22.99,20,7,False,False
291,8,218.75,9,9,False,False
296,39,417.4,107,39,False,False
298,49,299.99,103,55,False,False
301,19,212.6,40,20,False,False
306,77,100.98,118,80,True,False
311,49,195.99,84,58,False,False
312,24,120.97,62,27,False,False
314,6,599.99,14,6,False,False
318,3,150.98,4,3,False,False
319,6,17.98,11,6,False,False
327,53,3.36,155,61,True,False
329,9,20.28,22,10,False,False
331,40,80.98,99,45,False,False
336,17,550.98,43,20,False,False
342,17,10.06,28,19,False,False
346,50,18.97,71,52,False,False
348,6,56.96,15,6,False,False
350,23,10.9,26,24,False,False
361,38,9.77,40,38,False,False
375,33,40.97,43,36,False,False
377,47,15.42,59,52,False,False
379,32,7.7,52,35,False,False
384,19,92.23,35,19,False,False
391,34,36.55,52,37,False,False
393,81,8.34,188,83,True,False
408,33,5.84,63,39,False,False
410,14,41.47,20,14,False,False
414,43,10.64,59,47,False,False
426,8,3.34,12,8,False,False
434,35,7.38,69,40,False,False
441,21,49.34,42,23,False,False
456,22,6.48,62,25,False,False
462,7,25.38,17,7,False,False
468,25,22.72,56,25,False,False
471,49,41.71,144,58,False,False
475,37,33.29,70,41,False,False
480,22,34.98,34,23,False,False
482,48,30.42,142,52,False,False
484,45,62.18,45,52,False,False
495,28,193.17,52,31,False,False
498,37,27.75,86,44,False,False
499,28,161.55,57,29,False,False
503,23,9.71,65,24,False,False
517,6,165.98,14,7,False,False
524,8,14.27,15,8,False,False
528,8,15.99,9,9,False,False
537,24,24.92,25,28,False,False
550,7,284.98,20,8,False,False
551,2,135.99,5,2,False,False
560,27,200.98,35,30,False,False
562,27,300.98,58,27,False,False
564,76,25.98,150,81,True,False
568,31,159.99,63,32,False,False
584,32,8.5,45,34,False,False
607,7,320.98,7,7,False,False
608,45,355.98,107,49,False,False
611,18,296.18,26,20,False,False
617,10,70.98,12,11,False,False
619,24,216.6,61,27,False,False
628,16,123.38,19,16,False,False
652,27,35.77,78,27,False,False
654,7,172.99,16,8,False,False
671,1,4.98,1,1,False,False
673,7,5.02,13,7,False,False
675,30,35.41,53,36,False,False
680,78,40.98,143,86,True,False
686,39,35.89,108,41,False,False
697,4,73.98,12,4,False,False
711,34,16.06,50,40,False,False
727,4,19.94,4,4,False,False
738,22,5.08,57,22,False,False
751,3,43.98,7,3,False,False
759,24,83.1,45,25,False,False
761,14,20.97,19,15,False,False
762,25,30.97,74,30,False,False
770,36,162.93,78,40,False,False
781,17,3.28,25,17,False,False
794,26,2.88,54,27,False,False
814,27,130.98,30,27,False,False
820,31,1.14,32,34,False,False
821,47,167.27,55,55,False,False
843,12,213.45,16,13,False,False
859,11,1938.02,15,13,False,False
860,8,6783.02,11,8,False,False
862,32,12.21,94,32,False,False
866,47,2.78,76,48,False,False
867,50,1.68,130,51,False,False
871,46,4.91,113,51,False,False
883,6,8.95,11,7,False,False
887,40,15.28,66,44,False,False
888,33,55.29,66,39,False,False
890,41,7.64,88,45,False,False
898,14,2.08,42,15,False,False
903,6,160.98,6,7,False,False
911,9,2.84,12,10,False,False
916,42,95.99,77,42,False,False
921,31,2.1,80,33,False,False
936,36,7.31,50,36,False,False
953,82,37.94,97,85,True,False
959,49,28.99,66,52,False,False
961,24,9.06,26,27,False,False
962,50,19.98,142,54,True,False
964,45,64.65,66,49,False,False
977,30,10.48,81,30,False,False
983,14,4.98,25,14,False,False
986,46,2.62,49,55,False,False
1001,22,65.99,41,25,False,False
1004,69,65.99,75,69,True,False
1012,5,5.94,11,6,False,False
1020,74,65.99,203,85,True,False
1021,50,195.99,70,58,True,False
1034,13,205.99,30,15,False,False
1035,26,65.99,35,28,False,False
1036,39,40.98,52,43,False,False
1054,47,20.98,56,51,False,False
1065,20,70.97,47,23,False,False
1066,10,4.82,30,12,False,False
1067,48,6.7,116,55,False,False
1072,24,99.99,43,26,False,False
1073,46,99.99,108,53,False,False
1081,37,65.99,106,41,False,False
1083,38,125.99,53,42,False,False
1092,16,22.24,28,16,False,False
1094,32,29.89,96,35,False,False
1096,22,37.7,35,22,False,False
1097,16,5.98,25,19,False,False
1105,15,5.34,35,18,False,False
1110,50,7.1,100,59,False,False
1111,4,5.18,12,4,False,False
1117,28,6.54,70,33,False,False
1125,5,4.76,12,6,False,False
1135,32,48.91,52,36,False,False
1138,97,6.48,141,114,True,False
1148,1,6.48,1,1,False,False
1174,42,18.97,59,49,False,False
1184,50,4.98,139,57,True,False
1188,34,5.78,61,37,False,False
1195,35,30.98,96,42,False,False
1208,50,5.98,148,53,True,False
1229,3,6.48,6,3,False,False
1230,20,6.48,22,22,False,False
1234,8,6.48,18,8,False,False
1235,43,6.48,51,45,False,False
1253,39,65.99,100,40,False,False
7,10,4.84,24,11,False,False
11,17,208.16,29,17,False,False
14,61,19.98,94,72,True,False
23,46,125.99,50,53,False,False
26,31,125.99,65,35,False,False
32,18,65.99,49,19,False,False
42,31,175.99,39,31,False,False
67,48,65.99,49,53,True,False
82,38,55.99,78,42,False,False
84,46,20.99,94,54,False,False
97,45,20.99,61,52,False,False
104,27,14.56,81,27,False,False
121,1,3.74,2,1,False,False
142,2,152.48,4,2,False,False
147,43,12.2,56,45,False,False
153,37,83.93,100,37,False,False
183,15,4.13,15,15,False,False
204,18,3.89,31,18,False,False
209,18,22.38,42,21,False,False
210,22,5.98,49,24,False,False
229,28,4.98,78,29,False,False
